release_date,discount_price,price,item_id,developer
2014-08-26,0.0,4.99,294990,Ubisoft - San Francisco
2014-08-26,0.0,39.99,261760,Xaviant
2014-08-26,0.0,19.99,308380,YorkshireRifles
2014-08-26,0.0,5.99,289022,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)"
2014-08-26,0.0,4.99,320560,"SmiteWorks USA, LLC"
2014-08-26,0.0,4.99,319300,N3V Games
2014-08-26,0.0,,319620,YorkshireRifles
2014-08-26,0.0,2.99,320110,N3V Games
2014-08-26,0.0,,317160,
2014-08-26,0.0,4.99,316140,Tin Man Games
2014-08-27,0.0,2.99,297880,"KOEI TECMO GAMES CO., LTD."
2014-08-27,0.0,0.99,301900,Exor Studios
,0.0,,297897,"KOEI TECMO GAMES CO., LTD."
,0.0,,307330,"KOEI TECMO GAMES CO., LTD."
,0.0,,297898,"KOEI TECMO GAMES CO., LTD."
,0.0,,297896,"KOEI TECMO GAMES CO., LTD."
2014-08-27,0.0,4.99,320570,"SmiteWorks USA, LLC"
2014-08-28,0.0,,298771,"KOEI TECMO GAMES CO., LTD."
2011-02-08,0.0,1.99,312010,Social Loner Studios
,0.0,,298770,"KOEI TECMO GAMES CO., LTD."
2014-08-28,0.0,14.99,320020,Larian Studios
2014-08-28,0.0,5.99,296590,Kardfy Studios
2013-10-23,0.0,14.99,250400,Eko Software
2014-08-28,0.0,2.49,319820,Ronimo Games
2014-08-28,0.0,7.49,319821,Ronimo Games
2014-08-28,0.0,4.99,306890,Ronimo Games
2013-12-20,0.0,4.99,318310,Choice of Games
2013-12-20,0.0,,318320,Choice of Games
2014-08-29,0.0,19.99,262750,Nine Dots Studio
2014-02-27,0.0,2.99,312640,Psychotic Psoftware
2014-08-29,0.0,5.99,298830,Aldorlea Games
2014-09-10,0.0,,214190,
2014-09-10,0.0,19.99,284500,Wyrmbyte
2014-09-11,0.0,19.99,277732,Dovetail Games
2014-09-10,0.0,19.99,313430,"Darius Bode,Barbara Bode"
,0.0,18.99,308080,Gugila
2014-09-11,0.0,1.99,267774,Nomad Games
2014-09-10,0.0,14.99,276870,Rasmus Ljunggren
2014-09-12,0.0,3.99,321030,BS1 &amp; BSL Team
2013-01-13,0.0,9.99,319320,Artifex Mundi
2014-09-12,0.0,4.99,321600,Snack Games
2014-09-12,0.0,14.99,315151,Lionhead Studios
2014-09-12,0.0,34.99,288470,Lionhead Studios
2014-09-12,0.0,9.99,315150,Lionhead Studios
2014-09-12,0.0,29.99,246940,Arkavi Studios
2004-11-29,0.0,9.99,316720,VisualArts/Key
2014-09-15,0.0,4.99,264400,Lucid Games Ltd
2014-09-15,0.0,2.99,319550,Shortbreak Studios s.c.
2014-09-15,0.0,6.99,319270,Ripatti Software
2014-09-15,0.0,0.0,317410,REMIMORY
2014-07-07,0.0,9.99,316810,One-bit Punch
2014-09-15,0.0,6.99,319560,electrolyte
2014-09-15,0.0,1.99,301893,"CyberConnect2 Co., Ltd."
2014-09-15,0.0,1.99,301894,"CyberConnect2 Co., Ltd."
2014-09-15,0.0,,318640,Trickster Arts
2014-09-15,0.0,29.99,272510,"CyberConnect2 Co., Ltd."
2014-09-15,0.0,6.99,297370,Trickster Arts
2014-09-16,0.0,9.99,320410,Sonalysts Combat Simulations
2007-10-27,0.0,4.99,313190,Team 6 Studios
2011-01-01,0.0,4.99,321610,Brain Bombers
2014-09-16,0.0,0.0,290730,"Gravvit Ltd,Forbes  Consult Ltd"
2014-09-16,0.0,,321690,MAGIX Software GmbH
2014-09-16,0.0,8.99,313311,"Gravvit Ltd,Forbes  Consult Ltd"
2014-09-16,0.0,9.99,316970,Fledermaus
2014-09-16,0.0,34.99,316500,"Gravvit Ltd,Forbes Consult Ltd"
2014-09-16,0.0,49.99,316510,"Gravvit Ltd,Forbes  Consult Ltd"
2014-09-16,0.0,89.99,316541,"Gravvit Ltd,Forbes  Consult Ltd"
2014-09-16,0.0,99.99,316540,"Gravvit Ltd,Forbes  Consult Ltd"
2014-09-16,0.0,99.99,316530,"Gravvit Ltd,Forbes  Consult Ltd"
2014-09-16,0.0,19.99,316542,"Gravvit Ltd,Forbes  Consult Ltd"
2014-09-18,0.0,29.99,289130,AMPLITUDE Studios
2014-09-18,0.0,0.0,215080,Ankama Studio
2014-09-18,0.0,9.99,291960,Starfish-SD Inc
2014-09-18,0.0,9.99,297120,Terri Vellmann
2006-03-23,0.0,9.99,321710,Maus Software
2014-09-18,0.0,9.99,273030,Cyanide
2014-09-18,0.0,3.99,316950,Dynamic Games
2014-09-18,0.0,11.99,299230,Triumph Studios
2014-09-18,0.0,1.99,321420,Artery Games
2014-09-18,0.0,49.99,323530,Ankama Studio
2014-09-18,0.0,9.99,323510,Ankama Studio
2014-09-18,0.0,14.99,263520,The Domaginarium
2014-09-18,0.0,39.99,240760,inXile Entertainment
2014-09-18,0.0,,321310,Irongames Studio
2014-09-19,0.0,14.99,230860,
2014-09-19,0.0,34.99,321190,OVERDRIVE
2014-11-14,0.0,6.99,304480,"Arcen Games, LLC"
2014-09-22,0.0,14.99,262920,"Mindware Co.,Ltd."
2014-09-22,0.0,9.99,319250,Tasty Stewdios LLC
2013-04-01,0.0,14.99,317290,Winter Wolves
2014-09-22,0.0,49.99,232890,FireFly Studios
2014-09-22,0.0,39.99,276750,ChessBase
2012-08-27,0.0,,323760,"Sujin Ri,Marcos Arroyo,Seona Lee,Somi Lee,Sohyeon Jeon"
2014-09-22,0.0,0.99,317540,Winter Wolves
2014-09-23,0.0,3.99,308180,Lucid Games Ltd
2014-09-22,0.0,19.99,318770,ChessBase
2014-09-23,0.0,19.99,249190,CreativeForge Games
2014-09-23,0.0,14.99,221540,Hidden Path Entertainment
2014-09-23,0.0,2.99,295009,Ubisoft - San Francisco
2014-09-23,0.0,2.99,295008,Ubisoft - San Francisco
2014-09-29,0.0,14.99,286220,WaterMelon
2014-09-29,0.0,29.99,241260,Frogwares
2014-09-29,0.0,9.99,271944,"FromSoftware, Inc"
2014-09-29,0.0,3.99,325590,Housemarque
2014-09-30,0.0,9.99,318550,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)"
2014-09-30,0.0,1.99,301895,"CyberConnect2 Co., Ltd."
2014-09-30,0.0,4.99,297841,Rob Howland
2014-09-30,0.0,2.99,295016,Ubisoft - San Francisco
2014-09-30,0.0,2.99,295013,Ubisoft - San Francisco
2014-09-30,0.0,2.99,295015,Ubisoft - San Francisco
2014-09-30,0.0,2.99,295012,Ubisoft - San Francisco
2014-09-30,0.0,11.99,295017,Ubisoft - San Francisco
2014-09-30,0.0,19.99,241930,"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)"
2014-09-30,0.0,9.99,253610,Final Boss Entertainment
2014-10-01,0.0,,315520,Minor Key Games
2014-10-01,0.0,0.99,318500,SCS Software
2014-09-30,0.0,2.99,295014,Ubisoft - San Francisco
2014-10-01,0.0,7.99,310700,Minor Key Games
2014-10-01,0.0,4.99,321870,Jesse Makkonen
2014-10-01,0.0,,317800,
2014-10-01,0.0,9.99,255251,Nival
2014-10-02,0.0,39.99,277748,Thomson Interactive
2014-10-02,0.0,4.99,321510,Biart Company LLC
2014-10-02,0.0,4.99,308171,Longbow Games
2014-10-02,0.0,14.99,326790,"SmiteWorks USA, LLC"
2014-10-02,0.0,9.99,316700,Cyanide
2013-08-20,0.0,9.99,284890,Moonrise Interactive
2014-10-02,0.0,7.99,312610,"SNK CORPORATION,DotEmu"
2014-10-02,0.0,9.99,304460,"Holden Boyles,Ciprian Stanciu"
2014-10-02,0.0,,324690,Grundislav Games
2011-11-30,0.0,9.99,324110,Microids
2014-10-02,0.0,2.99,323290,"Holden Boyles,Ciprian Stanciu"
2014-10-02,0.0,49.99,316964,Magnitude 3
2014-10-02,0.0,,326760,"Magenta Factory,过路乐师A"
2010-04-09,0.0,19.99,317580,Papaya Studio
2010-10-19,0.0,19.99,316320,Papaya Studio
2012-05-25,0.0,19.99,319080,High Impact Games
2014-10-06,0.0,19.99,318350,Gamestar
2011-04-21,0.0,5.99,319400,Disney Interactive
2009-07-21,0.0,19.99,319170,Eurocom
2014-10-06,0.0,4.99,302690,Walk Thru Walls Studios
2014-10-07,0.0,29.99,242640,Cyanide Studio
2014-10-07,0.0,0.0,273110,Nexon
2014-10-07,0.0,,324030,"Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
2014-10-06,0.0,9.99,323430,Sunside Inc
2014-10-07,0.0,14.99,275180,Double Fine Productions
2014-10-07,0.0,4.99,326170,"RedLynx, in collaboration with  Ubisoft Shanghai, Ubisoft Kiev"
2014-10-07,0.0,,325670,Crytek
1999-10-04,0.0,7.99,281450,Strategy First
2014-10-14,0.0,3.99,282510,"Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
2008-10-14,0.0,3.99,320650,URSE Games
2014-10-10,0.0,4.99,328022,"SmiteWorks USA, LLC"
2014-10-10,0.0,4.99,328020,"SmiteWorks USA, LLC"
2003-08-22,0.0,9.99,327740,"Monolith Productions, Inc."
2014-10-10,0.0,4.99,328021,"SmiteWorks USA, LLC"
2014-10-10,0.0,29.99,326600,FarSight Studios
2014-10-10,0.0,39.99,326610,FarSight Studios
2007-11-07,0.0,19.99,322130,Papaya Studio
2013-09-05,0.0,4.99,322980,Artefacts Studio
2014-10-13,0.0,,328120,Runewaker
2014-10-10,0.0,9.99,270190,Chicken in The Corn
2014-10-13,0.0,0.0,321480,Croteam
2014-10-13,0.0,9.99,318750,Tango Gameworks
2017-06-05,0.0,18.99,322750,Alkemi
2014-10-13,0.0,19.99,268050,Tango Gameworks
2014-10-14,0.0,4.99,325090,Bossa Studios
2014-10-16,0.0,14.99,326390,Graviteam
2014-10-16,0.0,3.99,306396,Haemimont Games
2014-10-16,0.0,1.99,326240,Green Lava Studios
2014-10-16,0.0,0.0,326960,"David Hensley,Alex Quick"
2014-10-16,0.0,9.99,316180,"Harmonix Music Systems, Inc"
2014-10-16,0.0,4.99,320440,"Harmonix Music Systems, Inc"
2014-10-16,0.0,,326260,Green Lava Studios
2011-09-01,0.0,9.99,284750,Artifex Mundi
2014-10-16,0.0,14.99,306660,Game-Labs
2014-09-05,0.0,9.99,322990,TiconBlu
2014-10-16,0.0,9.99,326230,Niels Bauer Games
2014-10-16,0.0,29.99,226580,Codemasters
2014-10-16,0.0,9.99,310990,SmallGreenHill
2011-05-19,0.0,3.99,320690,Alawar Entertainment
2014-10-21,0.0,2.99,318401,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)"
1989-01-01,0.0,6.99,327950,"MicroProse Software, Inc"
2014-10-21,0.0,9.99,270010,Proton Studio Inc
2014-10-21,0.0,2.99,295034,Ubisoft - San Francisco
2014-10-21,0.0,2.99,295033,Ubisoft - San Francisco
2014-10-21,0.0,2.99,295032,Ubisoft - San Francisco
2014-10-21,0.0,2.99,295031,Ubisoft - San Francisco
2014-10-21,0.0,12.99,279580,Secret Base
2014-10-21,0.0,2.99,295030,Ubisoft - San Francisco
2014-10-21,0.0,14.99,301970,Samurai Punk
2014-10-21,0.0,2.99,297990,Milestone S.r.l.
2014-10-21,0.0,2.99,329180,CBE software s.r.o.
2014-10-22,0.0,24.99,325141,Carenado
2014-10-22,0.0,4.99,320720,Ino-Co Plus
2014-10-22,0.0,6.99,327260,Super Icon Ltd
2014-10-22,0.0,2.99,261161,Keen Games
2014-10-22,0.0,4.99,328780,CBE software s.r.o.
2014-10-23,0.0,1.99,326431,Rebellion
2014-10-23,0.0,4.99,327530,Ronimo Games
2014-10-24,0.0,9.99,277751,"Skyhook Games,Dovetail Games"
2014-10-24,0.0,9.99,321370,Midnart
2014-10-24,0.0,14.99,285090,N-Game Studios
2014-10-24,0.0,14.99,311720,Freehold Games
2014-10-24,0.0,19.99,318220,Odin Game Studio
2014-10-24,0.0,,326220,Damaged
2014-10-24,0.0,9.99,313400,Cross Eaglet
2014-10-24,0.0,14.99,304810,Propelled Bird Software
2014-10-24,0.0,0.99,318511,SCS Software
2007-09-17,0.0,9.99,324770,Lexis Numerique
2006-10-05,0.0,2.99,311120,Orion Games
2014-10-24,0.0,29.99,322360,"Expansive Worlds,Avalanche Studios"
2014-10-24,0.0,49.99,322361,"Expansive Worlds,Avalanche Studios"
2014-10-28,0.0,11.99,295040,Ubisoft - San Francisco
2014-10-27,0.0,9.99,322580,Keys of Nine Entertainment
2014-10-27,0.0,9.99,246090,Double Fine Productions
2014-10-28,0.0,4.99,285370,Terrible Posture Games
2014-10-28,0.0,4.99,315830,Patrice Meneguzzi
2014-10-28,0.0,1.99,329830,David Szymanski
2014-10-28,0.0,9.99,302710,Targem Games
2014-10-28,0.0,2.99,318402,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)"
2014-10-29,0.0,24.99,325140,Carenado
1998-04-30,0.0,9.99,284050,"DotEmu,DreamForge Intertainment"
2014-10-29,0.0,4.99,329320,Rezoner
2014-10-29,0.0,19.99,277731,Dovetail Games
2014-10-29,0.0,0.99,330810,David Szymanski
2014-10-29,0.0,9.99,330520,Attract Mode Games
2014-10-30,0.0,19.99,313160,Giants Software
2014-10-30,0.0,,329370,Nerdook Productions
2014-10-30,0.0,19.99,299740,Entrada Interactive LLC
2014-10-30,0.0,2.99,297110,Gl33k
2014-10-30,0.0,1.99,327831,Paradox Development Studio
2014-11-03,0.0,0.99,322480,Key17 Games
2016-03-03,0.0,14.99,330420,OKAM Studio
2012-09-27,0.0,24.99,313660,Ageod
2014-11-04,0.0,3.99,329551,Ageod
2014-11-04,0.0,3.99,329550,Ageod
2014-11-04,0.0,9.99,273830,Netmin Games
2014-11-04,0.0,14.99,250900,"Nicalis, Inc."
2014-11-04,0.0,11.99,304380,Bohemia Interactive
2006-09-15,0.0,5.99,316160,Sumo Digital Ltd
2014-11-04,0.0,,317330,Four Lights
2014-11-04,0.0,4.99,326470,Mind Crew
2014-11-04,0.0,2.99,295042,Ubisoft - San Francisco
2014-11-04,0.0,2.99,295041,Ubisoft - San Francisco
2014-11-04,0.0,2.99,295043,Ubisoft - San Francisco
2014-11-04,0.0,7.99,295044,Ubisoft - San Francisco
2014-11-04,0.0,24.99,331960,"SmiteWorks USA, LLC"
1998-07-31,0.0,6.99,329650,TNT Team
1995-07-01,0.0,6.99,329620,"MicroProse Software, Inc"
1990-01-01,0.0,6.99,329630,Ozark Softscape
1996-01-01,0.0,6.99,329640,"Accolade, Inc"
1990-01-01,0.0,6.99,329670,"MicroProse Software, Inc"
2014-11-05,0.0,1.99,323240,Good Games
2014-11-06,0.0,,332210,Krillbite Studio
2014-11-07,0.0,9.99,315540,alpha six productions
2014-11-07,0.0,4.99,331550,WINGED SAKURA GAMES
2014-11-07,0.0,14.99,331390,WINGED SAKURA GAMES
2014-10-14,0.0,3.99,305740,ILIKESCIFI Games
2014-11-07,0.0,,324130,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)"
2014-11-07,0.0,9.99,294370,Bulwark Studios
2014-11-07,0.0,5.99,321080,Sascha Hartleb
2014-11-07,0.0,3.99,327410,Freebird Games
2014-11-07,0.0,14.99,328100,Ino-Co Plus
2014-11-07,0.0,2.99,328230,Freebird Games
2014-11-07,0.0,12.99,319230,Sunlight Games
2014-11-11,0.0,11.99,295050,Ubisoft - San Francisco
2014-11-11,0.0,6.99,332460,Double Fine Productions
2014-11-11,0.0,3.99,320150,ONE MORE LEVEL
2014-11-11,0.0,14.99,287260,Codemasters
2014-11-12,0.0,29.99,317620,Full Control Studios
2014-11-11,0.0,29.99,329100,Leadwerks Software
2014-11-12,0.0,4.99,331620,Sean Han Tani
2014-11-12,0.0,13.99,331510,Moondrop
2014-11-12,0.0,14.99,319450,Frima Studio
2014-11-12,0.0,3.99,329760,Frima Studio
2014-11-12,0.0,19.99,314810,Nexus Game Studios
2014-11-12,0.0,7.99,327150,Timeslip Softworks
2014-11-12,0.0,0.99,313381,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)"
2014-11-12,0.0,4.99,259410,Naiad Entertainment LLC
2014-11-12,0.0,2.99,327170,"TT Games,Feral Interactive (Mac)"
2014-11-18,0.0,2.99,258406,Ubisoft - San Francisco
2014-11-12,0.0,2.99,327171,"TT Games,Feral Interactive (Mac)"
2014-11-17,0.0,19.99,317850,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
2014-11-17,0.0,4.99,333520,"SmiteWorks USA, LLC"
2014-11-17,0.0,,333310,Mykhail Konokh
2014-11-17,0.0,4.99,323230,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
2014-11-18,0.0,29.99,298110,"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev"
2014-11-17,0.0,29.99,324340,"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev"
2014-11-18,0.0,9.99,273850,United Independent Entertainment GmbH
2014-11-18,0.0,4.99,302010,Might and Delight
2014-11-18,0.0,4.99,310040,Colossal Order Ltd.
2014-11-18,0.0,1.99,317950,Tavern Games
2014-11-18,0.0,14.99,295790,"Upper One Games,E-Line Media"
2014-11-18,0.0,4.99,310050,Colossal Order Ltd.
2014-11-18,0.0,14.99,226560,Fatshark
2014-11-18,0.0,5.99,330680,Z-Software
2014-11-18,0.0,4.99,298890,WayForward
2014-11-20,0.0,0.0,329110,Infinity Plus 2
2014-11-17,0.0,7.99,333900,"SmiteWorks USA, LLC"
2014-11-20,0.0,0.0,253510,WhiteMoon Dreams
2014-11-20,0.0,6.99,328640,Quaternion Studio
2014-11-20,0.0,2.99,326300,Studio Whisky Tango Inc.
2014-11-20,0.0,7.99,328730,Bacon Bandit Games
2014-11-20,0.0,9.99,326150,Studio Whisky Tango Inc.
2014-11-20,0.0,10.99,330460,"Romenics,Artaani,Riya"
2014-11-21,0.0,0.0,331120,VIS - Visual Imagination Software
2014-11-21,0.0,9.99,321490,Milestone S.r.l.
2013-10-09,0.0,49.99,330720,On Target Simulations
2014-11-20,0.0,15.99,332570,Fayju
2014-11-21,0.0,79.99,325180,The Game Creators
2012-11-02,0.0,9.99,293340,immersionFX
2014-11-21,0.0,4.99,333120,Mykhail Konokh
2014-11-21,0.0,19.99,227160,Badland Studio
2014-11-25,0.0,13.99,331890,Masthead Studios Ltd
2014-11-24,0.0,19.99,328870,Wolverine Studios
2014-11-24,0.0,2.99,331400,Daniel Gill
2014-07-25,0.0,9.99,328880,Red Hedgehog
2014-11-25,0.0,12.99,258641,Dovetail Games
2014-11-24,0.0,9.99,327370,MagicIndie
2014-11-24,0.0,18.99,248390,Dekovir Entertainment
2014-11-24,0.0,14.99,270942,Axis Game Factory
2014-11-24,0.0,2.99,332240,Torn Banner Studios
2014-11-24,0.0,13.99,332810,Hot Lava
2013-06-28,0.0,14.99,326480,MoeNovel
2014-11-25,0.0,,321010,Sam Albon
2014-11-24,0.0,39.99,326160,Portalarium
2014-11-25,0.0,,314850,Dreampainters Software
2014-11-25,0.0,2.99,295051,Ubisoft - San Francisco
2014-12-02,0.0,7.99,282513,"Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
2014-11-26,0.0,,334990,Archetype Global
2014-12-02,0.0,1.99,318410,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)"
2014-11-26,0.0,9.99,314210,Archetype Global
2014-11-26,0.0,2.99,304010,Firaxis Games
2014-11-27,0.0,24.99,325136,Carenado
2014-11-27,0.0,,282960,NexyMedia
2014-11-27,0.0,9.99,303800,"CD PROJEKT RED,Can Explode"
2014-11-27,0.0,14.99,279440,Forge Reply srl
2014-11-28,0.0,1.99,334080,Orange_Juice
2014-11-28,0.0,14.99,318530,Grynsoft
2014-11-28,0.0,9.99,303830,Kylotonn Entertainment
2014-11-28,0.0,9.99,321660,Crafty Studios
2014-11-28,0.0,9.99,331910,Earthworm Games
2014-12-04,0.0,19.99,258674,Dovetail Games
2014-11-28,0.0,9.99,335370,Coffee Stain Studios
2014-12-04,0.0,0.0,331580,Neon Serpent LLC
2014-12-05,0.0,5.99,334190,Causal Bit Games Inc.
2014-12-04,0.0,4.99,333680,Neon Serpent LLC
2014-12-05,0.0,19.99,258671,Dovetail Games
2014-12-05,0.0,19.99,277739,Dovetail Games
2010-05-28,0.0,9.99,298950,Zoetrope Interactive
2014-06-13,0.0,,318340,Choice of Games
2014-12-05,0.0,0.0,294160,"Hassey Enterprises, Inc."
2014-06-13,0.0,5.99,318330,Choice of Games
2014-12-05,0.0,3.99,335740,Inertia Game Studios
2014-07-04,0.0,5.99,322410,Alternative Software Ltd
2014-12-05,0.0,7.99,324070,Gamious
2014-12-05,0.0,0.0,270370,Vortal Storm
2014-12-05,0.0,,337050,Forever Entertainment S. A.
2005-09-26,0.0,7.99,335320,Kylotonn
2014-12-10,0.0,24.99,277753,Victory Works
2014-12-10,0.0,14.99,252290,"Dejobaan Games, LLC,Popcannibal"
2014-12-10,0.0,4.99,335510,Arrowhead Game Studios
2014-12-10,0.0,19.99,300840,Flying Wild Hog
2014-12-10,0.0,3.99,332830,blamedrop
2014-12-10,0.0,6.99,298790,Tikipod Ltd
2014-12-10,0.0,0.0,317790,Benjamin Bryant
2012-05-10,0.0,3.99,305800,Rob Lach
2014-12-10,0.0,0.99,316070,Rob Lach
2012-05-12,0.0,3.99,336320,Rob Lach
2013-08-12,0.0,19.99,328890,Chessbase
2014-12-10,0.0,,334810,Great War Team
2014-12-10,0.0,4.99,333400,Great War Team
2014-12-10,0.0,,334580,Odin Game Studio
2014-12-12,0.0,4.99,297842,Rob Howland
2014-12-10,0.0,,337310,Bacon Bandit Games
2014-12-11,0.0,19.99,292140,Square Enix
2014-12-12,0.0,2.99,337420,Light Echo
2014-12-15,0.0,3.99,331440,KintoGames
2014-12-15,0.0,,337710,KURONEKO SOFT
2014-12-15,0.0,14.99,318650,vertex4 entertainment ltd.
2014-12-15,0.0,9.99,335670,Dingaling
2016-12-31,0.0,1.99,327960,DigitalWorldEntertainment
2014-12-15,0.0,,335640,Digital Confectioners
2014-12-15,0.0,4.99,334230,BlankMediaGames
2014-12-15,0.0,7.99,332780,Paper Games
2014-10-20,0.0,12.99,313130,Flat Earth Games
2014-12-15,0.0,14.99,293480,AAD Productions
2014-12-10,0.0,6.99,336370,Widdly 2 Diddly
2016-02-04,0.0,24.99,241680,Actual Tools
2014-12-16,0.0,7.99,295073,Ubisoft - San Francisco
2014-12-16,0.0,2.99,295072,Ubisoft - San Francisco
2014-12-16,0.0,2.99,295075,Ubisoft - San Francisco
2014-12-16,0.0,2.99,295074,Ubisoft - San Francisco
2014-04-29,0.0,,338490,Black Shell Games
2014-12-16,0.0,2.99,295076,Ubisoft - San Francisco
2014-12-16,0.0,14.99,336851,Graviteam
2014-12-16,0.0,16.99,336850,Graviteam
2014-12-16,0.0,3.99,331350,Capcom
2014-12-16,0.0,3.99,331351,Capcom
2014-12-16,0.0,3.99,331353,Capcom
2014-12-16,0.0,3.99,331352,Capcom
2014-12-16,0.0,3.99,331354,Capcom
2014-12-16,0.0,3.99,331356,Capcom
2014-12-16,0.0,3.99,331355,Capcom
2014-12-17,0.0,4.99,286040,"BadFly Interactive, a.s."
2014-12-15,0.0,4.99,335050,Eversim
2014-12-17,0.0,8.99,338030,WisdomTools
2014-12-17,0.0,19.99,338240,Eversim
2014-12-17,0.0,9.99,338230,Eversim
2014-12-18,0.0,,339120,Dodge Roll
2014-12-18,0.0,19.99,311340,Kojima Productions
2016-04-19,0.0,14.99,207140,DoubleDutch Games
2014-12-18,0.0,39.99,277752,Dovetail Games
2014-09-26,0.0,4.99,324120,Duelboot
2014-12-18,0.0,9.99,334290,Hex Keep
2014-11-05,0.0,0.0,302830,Shumkov Dmitriy
2014-12-18,0.0,9.99,333130,XPEC Entertainment Inc.
,0.0,29.99,244210,
2014-12-22,0.0,0.99,324240,Blue Label Studio
2014-12-19,0.0,9.99,339350,Choice of Games
2014-12-22,0.0,,335981,InsGames
2014-12-22,0.0,0.99,335982,InsGames
2014-12-12,0.0,6.99,339510,Choice of Games
2014-12-12,0.0,,339520,Choice of Games
2014-12-22,0.0,3.99,322170,RobTop Games
2014-12-31,0.0,4.99,336770,1C Wireless
2014-12-31,0.0,0.99,336380,Colonthree Enterprises
2015-01-01,0.0,19.99,337070,Dimmdrive Inc.
2014-09-19,0.0,2.99,340220,TRI.G
2015-01-01,0.0,2.99,334300,"Forthright Casual Games,Beyond-Limits-Games"
2015-01-02,0.0,4.99,340570,Peter Hrdy
2015-01-02,0.0,2.99,340290,Johan Aronsson
2015-01-02,0.0,2.99,333760,Nooner Bear Studio
2015-01-02,0.0,14.99,338590,Eversim
2015-01-05,0.0,34.99,325138,Carenado
2015-01-06,0.0,2.99,295092,Ubisoft - San Francisco
2015-01-06,0.0,13.99,295093,Ubisoft - San Francisco
2015-01-06,0.0,,321990,"Andre Chagas Silva,Anthony Septim"
2015-01-07,0.0,0.99,335991,InsGames
2015-01-07,0.0,4.99,339290,Snails Animation
2015-01-07,0.0,0.99,335990,InsGames
2015-01-08,0.0,24.99,338090,ARTDINK
2015-01-08,0.0,4.99,337270,MeDungeon Ltd.
2015-01-09,0.0,9.99,334470,MagicIndie
2015-01-09,0.0,9.99,273960,Camel 101
,0.0,5.99,329770,
2015-01-09,0.0,9.99,338710,Breaking Fourth
2015-01-09,0.0,4.99,340300,Forever Entertainment S. A.
2014-02-20,0.0,,340890,InvertMouse
2015-01-12,0.0,9.99,316963,Eagle Dynamics
2014-02-20,0.0,0.99,341380,HCP Games
2015-01-12,0.0,2.99,334690,Sean Davy
2015-01-13,0.0,4.99,318874,Crystal Dynamics
2015-01-13,0.0,1.99,318872,Crystal Dynamics
2015-01-13,0.0,1.99,318870,Crystal Dynamics
2015-01-12,0.0,3.99,322080,Swagabyte Games
2015-01-13,0.0,1.99,318871,Crystal Dynamics
2007-08-28,0.0,9.99,304540,Coldwood Interactive
2015-01-14,0.0,19.99,337850,Spiderweb Software
2015-01-14,0.0,4.99,340750,Orangepixel
2015-01-15,0.0,19.99,258679,Dovetail Games
2015-01-15,0.0,4.99,299680,Nyamyam
2015-01-15,0.0,4.99,335220,Mårten Jonsson
2015-01-15,0.0,6.99,303260,Uniworlds Game Studios
2015-01-15,0.0,7.99,325880,"Levels or Lives,Super Fun Games"
2014-05-07,0.0,6.99,342630,Shaman Games Studio
2015-01-16,0.0,9.99,321880,"Amaranth Games, LLC"
2015-01-15,0.0,1.99,334220,"Sledgehammer Games,Raven Software"
2015-01-15,0.0,1.99,333084,"Sledgehammer Games,Raven Software"
2015-01-15,0.0,1.99,333082,"Sledgehammer Games,Raven Software"
2015-01-15,0.0,2.99,331071,"Sledgehammer Games,Raven Software"
2015-01-15,0.0,1.99,333081,"Sledgehammer Games,Raven Software"
2015-01-15,0.0,2.99,331070,"Sledgehammer Games,Raven Software"
2015-01-16,0.0,2.99,341780,Kisareth Studios
,0.0,9.99,343120,
2015-01-19,0.0,24.99,277742,Union Workshop
2015-01-19,0.0,9.99,339800,HuniePot
,0.0,0.0,343740,
2015-01-19,0.0,6.99,343780,Cat5Games
2014-02-20,0.0,0.0,343720,InvertMouse
2013-11-18,0.0,79.99,266590,Axis Game Factory LLC
2015-01-20,0.0,0.99,313370,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)"
2015-01-19,0.0,19.99,304240,"CAPCOM Co., Ltd."
2014-12-15,0.0,4.99,328740,Gamesare
2015-01-20,0.0,,341210,Fancy Fish Games
2015-01-20,0.0,9.99,340330,Fancy Fish Games
2015-01-20,0.0,4.99,341320,Fancy Fish Games
2015-01-20,0.0,12.99,341220,Fancy Fish Games
2015-01-22,22.66,,339480,"Lion Game Lion,OVERKILL - a Starbreeze Studio."
